DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,WEALTH_QUINTILE:Wealth Quintile,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,DATA_SOURCE:Data Source,COUNTRY_NOTES:Country notes,REF_PERIOD:Reference Period,UNIT_MEASURE:Unit of measure,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,OBS_STATUS:Observation Status
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,1.907383453,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.755952327,2.069558692,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,1.776252845,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.63433994,1.926415352,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,1.66325781,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.534885813,1.799566651,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,1.566322698,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.446413559,1.695164405,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,1.480995024,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.370108933,1.600434533,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,1.400574377,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.295081331,1.515099147,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,1.322250575,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.2181564,1.433896688,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,1.242850488,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.13373158,1.357465108,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,1.160628207,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.049306266,1.279737556,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,1.082226665,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.959286578,1.21389655,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,1.00736334,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.874052782,1.155608671,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,2.280214564,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.116259027,2.461184568,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,2.121707065,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.967766372,2.288061917,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,1.990258912,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.849088356,2.142314137,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,1.875104546,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.7434858,2.016114898,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,1.772095781,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.651349406,1.901294982,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,1.67666757,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.560441278,1.798785536,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,1.58259554,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.468463869,1.70385817,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,1.485569358,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.364955465,1.614794802,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,1.389405272,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.265537748,1.526454553,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,1.293767629,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.155298678,1.444747487,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDV: Maldives,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,1.205111652,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.049327906,1.376074229,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,2.704445317,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.523992785,2.911665186,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,2.594186187,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.429506664,2.787637503,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,2.49101072,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.340093441,2.671177873,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,2.396881504,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.25924271,2.572342524,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,2.291854847,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.173475306,2.458251395,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,2.212651709,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.100201795,2.368404357,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,2.142269561,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.0248076,2.286175721,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,2.072818722,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.945456039,2.219007997,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,2.001922476,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.86348213,2.157747039,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,1.932795524,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.773840546,2.10161786,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,1.864633693,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.685601557,2.062240076,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,3.119110958,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.908810095,3.356889975,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,2.994560135,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.802270854,3.216561299,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,2.873898258,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.699194269,3.086138461,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,2.750828457,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.59163805,2.95358811,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,2.649081281,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.514195438,2.84436093,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,2.546936938,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.417294405,2.727119221,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,2.451156421,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.317654058,2.6158557,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,2.360577477,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.217133213,2.527276296,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,2.276385458,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.117698373,2.455894359,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,2.200740711,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.022701751,2.393954393,A: Normal value
UNICEF:CME(1.0): Child Mortality,MEX: Mexico,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,2.126150244,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.924307694,2.352348566,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,7.089289924,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,5.425501655,9.224908063,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,6.980770716,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,5.186691633,9.305884464,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,6.887503837,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,4.954717646,9.478502535,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,6.769006565,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,4.683544637,9.644469127,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,6.582078975,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,4.402368114,9.782196112,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,6.372037255,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,4.067413016,9.89500718,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,6.154843048,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.766679164,10.03434697,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,5.857547148,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.44087374,10.06617549,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,5.62755733,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.173591916,10.14574763,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,5.380367024,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.91543117,10.14840333,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,5.1489851,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,2.722245266,10.22294334,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,7.925298934,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,5.993617746,10.41545717,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,7.921183509,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,5.833298186,10.67457249,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,7.824856264,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,5.540545464,10.91323031,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,7.680578387,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,5.248294224,11.12697935,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,7.499900106,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,4.908167377,11.29657022,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,7.260844589,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,4.571088864,11.51872247,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,7.01559365,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,4.230876879,11.62052305,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,6.783437892,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.929728405,11.86422657,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,6.506093933,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.607225471,12.00629096,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,6.237089371,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.355661035,12.05888021,A: Normal value
UNICEF:CME(1.0): Child Mortality,MHL: Marshall Islands,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,5.973604464,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,3.097330813,12.09949259,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,60.67566307,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,54.39037183,67.95055709,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,57.67560568,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,51.28505332,64.97800122,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,54.76299168,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,48.27429766,62.22341675,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,52.00489231,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,45.20013159,59.64736646,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,49.34720261,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,42.16983449,57.43660004,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,46.79208539,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,39.15484853,55.38082049,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,44.38684344,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,36.41555366,53.48477565,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,42.03717225,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,33.62512446,51.76978192,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,39.82403385,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,30.9363562,50.24317525,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,37.73377539,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,28.42256004,49.22186632,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,35.74433728,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,25.88428159,48.57970158,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,61.42145969,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,54.86300559,69.1033444,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,58.31886855,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,51.72384847,66.07156307,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,55.37472956,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,48.52782952,63.23298301,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,52.52874657,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,45.39158863,60.63105588,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,49.81584801,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,42.35771026,58.39644811,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,47.25989989,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,39.34163702,56.42950778,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,44.78521146,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,36.39311314,54.63420998,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,42.48933682,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,33.57646911,53.09487504,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,40.33530573,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,30.89561744,51.70337063,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,38.21718103,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,28.38136659,50.92015411,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLI: Mali,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,36.27731721,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,25.7124196,50.36755488,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLT: Malta,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,0.788063879,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.705583852,0.879451248,A: Normal value
UNICEF:CME(1.0): Child Mortality,MLT: Malta,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,0.793549611,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.710892437,0.885203303,A: Normal value
